EMu Catalog IRN,CatPrefix,CatNumber,CatSuffix,BioParticipantString,BioDateVisitedFrom,BioDateVisitedTo,etaxonomy_key,Etaxonom_H_&_M.irn,ClaOrder,ClaFamily,ClaGenus,ClaSpecies,ClaSubspecies,Etaxonom_H_&_M.SecRecordStatus,SecDepartment_tab,ecollectionevents_key,EMu Localities IRN,AquBottomDepthFromMet,AquBottomDepthToMet,AquDepthFromMet,AquDepthToMet,AquDistanceFromShoreMet,AquDistanceFromShoreToMet,DraDrainage,DraDrainageSeaGulf,DraPrimaryTributary,DraQuaternaryTributary,DraRiverBasin,DraSecondaryTributary,DraTertiaryTributary,LatDeriveCentroid_tab,LatPreferred_tab,LocArchipelago,LocBaySound,LocContinent,LocContinentalShelfRegion,LocCountry,LocDistrictCountyShire,LocIslandGrouping,LocIslandName,LocNearestNamedPlace,LocNoFurtherLocalityData,LocOcean,LocPreciseLocation,LocProvinceStateTerritory,LocSeaGulf,LocSiteName_tab,LocTownship,TerElevationFromMet,TerElevationToMet,TerVerbatimElevation,LatPreferredCentroidLatDec,LatPreferredCentroidLongDec,SecDepartment,Ecollect - VZ.SecRecordStatus
646164,M,238989,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646166,M,238990,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646168,M,238991,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646170,M,238992,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646172,M,238993,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646174,M,238994,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646176,M,238995,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646178,M,238996,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646180,M,238997,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646182,M,238998,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646184,M,238999,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646186,M,239000,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646188,M,239001,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646190,M,239002,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646192,M,239003,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646194,M,239004,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646196,M,239005,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646198,M,239006,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646200,M,239007,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646202,M,239008,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646204,M,239009,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646206,M,239010,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646208,M,239011,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646210,M,239012,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646212,M,239013,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646214,M,239014,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646216,M,239015,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646218,M,239016,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646220,M,239017,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646222,M,239018,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646224,M,239019,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646226,M,239020,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646228,M,239021,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646230,M,239022,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646232,M,239023,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646234,M,239024,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646236,M,239025,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646238,M,239026,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646240,M,239027,,O. W. Geist,1947-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,95263,26908,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Cape Chibukak",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646242,M,239028,,O. W. Geist,1956-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,45925,26909,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Sledge Island,,Yes,,"Sledge Island, Bering Sea",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646244,M,239029,,O. W. Geist,1956-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,45925,26909,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Sledge Island,,Yes,,"Sledge Island, Bering Sea",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646246,M,239030,,O. W. Geist,1956-01-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,45925,26909,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Sledge Island,,Yes,,"Sledge Island, Bering Sea",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646248,M,239031,,O. W. Geist,1957-09-03,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,35678,26910,,,,,,,,,,,,,,,,,,North America,,USA,Nome Census Area,,Saint Lawrence Island,,Yes,,"Saint Lawrence Island, Kukulik mound",Alaska,Bering Sea,,,,,,,,Mammalogy,Active
646457,M,239111,,E. D. Mitchell,1967-08-31,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,145869,26920,,,,,,,,,,,,,,Yes,Yes,,,North America,,,,Azores,,,Yes,Atlantic,Off Azores.,,,,,,,,40.15,-29.05,Mammalogy,Active
646460,M,239112,,E. D. Mitchell,1969-02-12,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,144172,26921,,,,,,,,,,,,,,Yes,Yes,,,South America,,Venezuela,,,,,Yes,,,,Caribean Sea,,,,,,11.02,-61.53,Mammalogy,Active
646463,M,239113,,E. D. Mitchell,1966-09-28,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,145592,26922,,,,,,,,,,,,,,Yes,Yes,,,South America,,Venezuela,,,,,Yes,,,,Caribean Sea,,,,,,10.52,-66.28,Mammalogy,Active
646466,M,239114,,E. D. Mitchell,1969-02-12,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,144172,26921,,,,,,,,,,,,,,Yes,Yes,,,South America,,Venezuela,,,,,Yes,,,,Caribean Sea,,,,,,11.02,-61.53,Mammalogy,Active
646469,M,239115,,E. D. Mitchell,1969-02-14,,223,7446,Cetacea,Delphinidae,Stenella,clymene,,Active,Mammalogy,146740,26923,,,,,,,,,,,,,,Yes,Yes,,,South America,,Netherlands Antilles,,,,,Yes,,Off Curacao.,Curacao,Caribean Sea,,,,,,12.25,-61.37,Mammalogy,Active
646472,M,239116,,E. D. Mitchell,1969-02-17,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,143756,26924,,,,,,,,,,,,,,Yes,Yes,,,West Indies,,Puerto Rico,,Greater Antilles,Puerto Rico,,Yes,,Off Puerto Rico.,,Caribbean Sea,,,,,,17.42,-67.22,Mammalogy,Active
646475,M,239117,,E. D. Mitchell,1969-02-24,,196,7448,Cetacea,Delphinidae,Stenella,frontalis,,Active,Mammalogy,145178,26925,,,,,,,,,,,,,,Yes,Yes,,,North America,,USA,,,,,Yes,Atlantic,Off North Carolina,,,,,,,,35.15,-74.33,Mammalogy,Active
646495,M,239124,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646497,M,239125,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145323,26930,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-110.12,Mammalogy,Active
646499,M,239126,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646501,M,239127,,,1973-03-20,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646503,M,239128,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646505,M,239129,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646507,M,239130,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646509,M,239131,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646511,M,239132,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646513,M,239133,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646515,M,239134,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646517,M,239135,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646519,M,239136,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646521,M,239137,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646523,M,239138,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646525,M,239139,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646527,M,239140,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646529,M,239141,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646531,M,239142,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646533,M,239143,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646535,M,239144,,,1973-03-17,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,145582,26929,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.29,-111.03,Mammalogy,Active
646537,M,239145,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646539,M,239146,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646541,M,239147,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646543,M,239148,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646545,M,239149,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646547,M,239150,,,1973-03-19,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146437,26932,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,21.50,-110.37,Mammalogy,Active
646549,M,239151,,,1973-03-18,,212,18956,Cetacea,Delphinidae,Delphinus,delphis,bairdii,Active,Mammalogy,146097,26931,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,,,,,,,,,22.20,-111,Mammalogy,Active
646865,M,239296,,Park Commissioner,1979-10-18,,87,7817,Carnivora,Otariidae,Zalophus,californianus,,Active,Mammalogy,96862,7,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
648350,M,239846,,,,,82,6812,Carnivora,Phocidae,Phoca,vitulina,,Active,Mammalogy,310051,6550,,,,,,,,,,,,,,,,,,ZOO,,ZOO.,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
659900,M,244098,,M. Mazzacaro,1977-04-13,,100,10057,Cetacea,Delphinidae,Tursiops,truncatus,truncatus,Active,Mammalogy,1108,27805,,,,,,,,,,,,,,,,,,North America,,USA,Monmouth Co.,,,,Yes,,Sandy Hook,New Jersey,,,,,,,,,Mammalogy,Active
659935,M,244110,,A. Northrup,1977-03-08,,108,7824,Cetacea,Ziphiidae,Ziphius,cavirostris,,Active,Mammalogy,44355,27809,,,,,,,,,,,,,,,,,,North America,,USA,Liberty Co.,,,,Yes,,Saint Catherines Island,Georgia,,,,,,,,,Mammalogy,Active
659938,M,244111,,A. Northrup,1977-04-25,,100,10057,Cetacea,Delphinidae,Tursiops,truncatus,truncatus,Active,Mammalogy,44355,27809,,,,,,,,,,,,,,,,,,North America,,USA,Liberty Co.,,,,Yes,,Saint Catherines Island,Georgia,,,,,,,,,Mammalogy,Active
661828,M,244950,,,,,115,4397,Cetacea,Balaenopteridae,Balaenoptera,physalus,,Active,Mammalogy,108526,27987,,,,,,,,,,,,,,,,,,North America,,USA,Cape May Co.,,,,Yes,,About 60 mi SSW of Cape May,New Jersey,,,,,,,,,Mammalogy,Active
661950,M,245003,,,1954-08-01,,72,10681,Carnivora,Ursidae,Ursus,maritimus,,Active,Mammalogy,84731,28142,,,,,,,,,,,,,,,,,,North America,,USA,Prince of Wales-Outer Ketchikan,,Prince of Wales Island,,Yes,,"Prince of Wales Island, Dow Bay, old eskimo hunting site",Alaska,,,,,,,,,Mammalogy,Active
662191,M,245090,,,1976-10-05,,110,19173,Cetacea,Delphinidae,Grampus,sp.,,Active,Mammalogy,121469,28020,,,,,,,,,,,,,,,,,,North America,,USA,Suffolk Co.,,,,Yes,,Off Fire Island,New York,,,,,,,,,Mammalogy,Active
663272,M,245538,,E. Mitchel,1971-03-22,,182,7447,Cetacea,Delphinidae,Stenella,coeruleoalba,,Active,Mammalogy,130917,28108,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Central Atlantic Coast,,,,,,,,,,Mammalogy,Active
664482,M,246098,,C. E. Ray,1963-11-11,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,109636,28163,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,Daily Islands,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
