Tracking Number,Lat,Lng
M15756,22,-79.5
M15757,15.5,-61.33333
M15758,19,-70.66667
M15759,19,-70.66667
M15760,19,-70.66667
M15761,19,-70.66667
M15762,19,-70.66667
M15763,19,-70.66667
M15764,19,-70.66667
M15765,10,-84
M15766,10,-84
M15767,22,-79.5
M15768,22,-79.5
M15769,22,-79.5
M15770,22,-79.5
M15771,22,-79.5
M15772,22,-79.5
M15773,22,-79.5
M15774,22,-79.5
M15775,22,-79.5
M15776,22,-79.5
M15777,22,-79.5
M15778,22,-79.5
M15779,22,-79.5
M15780,22,-79.5
M15781,22,-79.5
M15782,22,-79.5
M15783,22,-79.5
M15784,22,-79.5
M15785,22,-79.5
M15786,22,-79.5
M15787,22,-79.5
M15788,22,-79.5
M15789,22,-79.5
M15790,22,-79.5
M15791,22,-79.5
M15792,22,-79.5
M15793,22,-79.5
M15794,22,-79.5
M15795,22,-79.5
M15796,22,-79.5
M15797,22,-79.5
M15798,22,-79.5
M15799,22,-79.5
M15800,22,-79.5
M15801,22,-79.5
M15802,22,-79.5
M15803,22,-79.5
M15804,22,-79.5
M15805,22,-79.5
M15808,22,-79.5
M15809,22,-79.5
M15812,22,-79.5
M15813,22,-79.5
M15814,22,-79.5
M15815,22,-79.5
M15816,22,-79.5
M15817,22,-79.5
M15818,22,-79.5
M15819,22,-79.5
M15820,22,-79.5
M15821,22,-79.5
M15822,22,-79.5
M15823,22,-79.5
M15824,22,-79.5
M15825,22,-79.5
M15826,22,-79.5
M15827,22,-79.5
M15828,22,-79.5
M15829,22,-79.5
M15830,22,-79.5
M15831,22,-79.5
M15832,22,-79.5
M15833,22,-79.5
M15834,22,-79.5
M15835,22,-79.5
M15836,22,-79.5
M15837,22,-79.5
M15838,22,-79.5
M15839,22,-79.5
M15840,22,-79.5
M15841,22,-79.5
M15842,22,-79.5
M15843,22,-79.5
M15844,22,-79.5
M15845,22,-79.5
M15846,22,-79.5
M15847,22,-79.5
M15848,22,-79.5
M15849,22,-79.5
M15850,22,-79.5
M15851,22,-79.5
M15852,22,-79.5
M15853,22,-79.5
M15854,22,-79.5
M15855,22,-79.5
M15856,22,-79.5
M15857,22,-79.5
M15858,22,-79.5
M15859,22,-79.5
M15860,22,-79.5
M15861,22,-79.5
M15862,22,-79.5
M15863,22,-79.5
M15864,22,-79.5
M15865,22,-79.5
M15866,22,-79.5
M15867,22,-79.5
M15868,22,-79.5
M15869,22,-79.5
M15870,22,-79.5
M15871,22,-79.5
M15872,22,-79.5
M15873,22,-79.5
M15874,22,-79.5
M15875,22,-79.5
M15876,22,-79.5
M15877,22,-79.5
M15878,22,-79.5
M15879,22,-79.5
M15880,22,-79.5
M15881,22,-79.5
M15882,22,-79.5
M15883,22,-79.5
M15884,22,-79.5
M15885,22,-79.5
M15886,22,-79.5
M15887,22,-79.5
M15888,22,-79.5
M15889,22,-79.5
M15890,22,-79.5
M15891,22,-79.5
M15892,22,-79.5
M15893,22,-79.5
M15894,22,-79.5
M15895,22,-79.5
M15896,22,-79.5
M15897,22,-79.5
M15898,22,-79.5
M15899,22,-79.5
M15900,22,-79.5
M15901,22,-79.5
M15902,22,-79.5
M15903,22,-79.5
M15904,22,-79.5
M15905,22,-79.5
M15906,22,-79.5
M15907,22,-79.5
M15908,22,-79.5
M15909,22,-79.5
M15910,22,-79.5
M15911,22,-79.5
M15912,22,-79.5
M15913,22,-79.5
M15914,22,-79.5
M15915,22,-79.5
M15916,22,-79.5
M15917,22,-79.5
M15918,22,-79.5
M15919,22,-79.5
M15920,22,-79.5
M15921,22,-79.5
M15922,12.16667,-68.96667
M15923,12.16667,-68.96667
M15924,12.16667,-68.96667
M15925,12.16667,-68.96667
M15926,12.16667,-68.96667
M15927,12.16667,-68.96667
M15928,12.16667,-68.96667
M15929,12.16667,-68.96667
M15930,12.16667,-68.96667
M15931,12.16667,-68.96667
M15932,12.16667,-68.96667
M15933,12.16667,-68.96667
M15934,12.16667,-68.96667
M15935,12.16667,-68.96667
M15936,12.16667,-68.96667
M15937,12.16667,-68.96667
M15938,12.16667,-68.96667
M15939,27.51429,79.13897
M15940,14.6937,-17.44406
M15943,56,10
M15944,56,10
M15945,11.58901,43.14503
M15946,11.58901,43.14503
M15947,,
M15948,,
M15949,,
M15950,11.58901,43.14503
M15951,11.58901,43.14503
M15952,15.5,-61.33333
M15953,15.5,-61.33333
M15954,15.5,-61.33333
M15955,15.5,-61.33333
M15956,19,-70.66667
M15957,19,-70.66667
M15958,19,-70.66667
M15959,19,-70.66667
M15960,19,-70.66667
M15961,19,-70.66667
M15962,19,-70.66667
M15963,19,-70.66667
M15964,19,-70.66667
M15965,19,-70.66667
M15966,19,-70.66667
M15967,19,-70.66667
M15968,19,-70.66667
M15969,19,-70.66667
M15970,19,-70.66667
M15971,19,-70.66667
M15972,19,-70.66667
M15973,19,-70.66667
M15974,19,-70.66667
M15975,19,-70.66667
M15976,19,-70.66667
M15977,19,-70.66667
M15978,19,-70.66667
M15979,19,-70.66667
M15980,19,-70.66667
M15981,19,-70.66667
M15982,19,-70.66667
M15983,19,-70.66667
M15984,19,-70.66667
M15985,19,-70.66667
M15986,19,-70.66667
M15987,19,-70.66667
M15988,19,-70.66667
M15989,19,-70.66667
M15990,19,-70.66667
M15991,19,-70.66667
M15992,19,-70.66667
M15993,19,-70.66667
M15994,19,-70.66667
M15995,19,-70.66667
M15996,19,-70.66667
M15997,19,-70.66667
M15998,19,-70.66667
M15999,19,-70.66667
M19000,,
M19001,,
M19002,,
M19003,,
M19004,,
M19005,,
M19006,,
M19007,,
M19008,,
M19009,,
M19010,,
M19011,,
M19012,,
M19013,,
M19014,,
M19015,,
M19016,,
M19017,,
M19018,,
M19019,,
M19020,,
M19021,,
M19022,,
M19023,,
M19024,,
M19025,,
M19026,,
M19027,,
M19028,,
M19029,,
M19030,,
M19031,,
M19032,,
M19033,,
M19034,,
M19035,,
M19036,,
M19037,,
M19038,,
M19039,,
M19040,,
M19041,,
M19042,,
M19043,,
M19044,,
M19045,,
M19046,,
M19047,,
M19048,,
M19049,,
M19050,,
M19051,,
M19052,,
M19053,,
M19054,,
M19055,,
M19056,,
M19057,,
M19058,,
M19059,,
M19060,,
M19061,,
M19062,,
M19063,,
M19064,,
M19065,,
M19066,,
M19067,,
M19068,,
M19069,,
M19070,,
M19071,,
M19072,,
M19073,,
M19074,,
M19075,,
M19076,,
M19077,,
M19078,,
M19079,,
M19080,,
M19081,,
M19082,,
M19083,,
M19084,,
M19085,,
M19086,,
M19087,,
M19088,,
M19089,,
M19090,,
M19091,,
M19092,,
M19093,,
M19094,,
M19095,,
M19096,,
M19097,,
M19098,,
M19099,,
M19100,,
M19101,,
M19102,,
M19103,,
M19104,,
M19105,,
M19106,,
M19107,,
M19108,,
M19109,,
M19110,,
M19111,,
M19112,,
M19113,,
M19114,,
M19115,,
M19116,,
M19117,,
M19118,,
M19119,,
M19120,,
M19121,,
M19122,,
M19123,,
M19124,,
M19125,,
M19126,,
M19127,,
M19128,,
M19129,,
M19130,,
M19131,,
M19132,,
M19133,,
M19134,,
M19135,,
M19136,,
M19137,,
M19138,,
M19139,,
M19140,,
M19141,,
M19142,,
M19143,,
M19144,,
M19145,,
M19146,,
M19147,,
M19148,,
M19149,,
M19150,,
M19151,,
M19152,,
M19153,,
M19154,,
M19155,,
M19156,,
M19157,,
M19158,,
M19159,,
M19160,,
M19161,,
M19162,,
M19163,,
M19164,,
M19165,,
M19166,,
M19167,,
M19168,,
M19169,,
M19170,,
M19171,,
M19172,,
M19173,,
M19174,,
M19175,,
M19176,,
M19177,,
M19178,,
M19179,,
M19180,,
M19181,,
M19182,,
M19183,,
M19184,,
M19185,,
M19186,,
M19187,,
M19188,,
M19189,,
M19190,,
M19191,,
M19192,,
M19193,,
M19194,,
M19195,,
M19196,,
M19197,,
M19198,,
M19199,,
M19200,,
M19201,,
M19202,,
M19203,,
M19204,,
M19205,,
M19206,,
M19207,,
M19208,,
M19209,,
M19210,,
M19211,,
M19212,,
M19213,,
M19214,,
M19215,,
M19216,,
M19217,,
M19218,,
M19219,,
M19220,,
M19221,,
M19222,,
M19223,,
M19224,,
M19225,,
M19226,,
M19227,,
M19228,,
M19229,,
M19230,,
M19231,,
M19232,,
M19233,,
M19234,,
M19235,,
M19236,,
M19237,,
M19238,,
M19239,,
M19240,,
M19241,,
M19242,,
M19243,,
M19244,,
M19245,,
M19246,,
M19247,,
M19248,,
M19249,,
M19250,,
M19251,,
M19252,,
M19253,,
M19254,,
M19255,,
M19256,,
M19257,,
M19258,,
M19259,,
M19260,,
M19261,,
M19262,,
M19263,,
M19264,,
M19265,,
M19266,,
M19267,,
M19268,,
M19269,,
M19270,,
M19271,,
M19272,,
M19273,,
M19274,,
M19275,,
M19276,,
M19277,,
M19278,,
M19279,,
M19280,,
M19281,,
M19282,,
M19283,,
M19284,,
M19285,,
M19286,,
M19287,,
M19288,,
M19289,,
M19290,,
M19291,,
M19292,,
M19293,,
M19294,,
M19295,,
M19296,,
M19297,,
M19298,,
M19299,,
M19300,,
M19301,,
M19302,,
M19303,,
M19304,,
M19305,,
M19306,,
M19307,,
M19308,,
M19309,,
M19310,,
M19311,,
M19312,,
M19313,,
M19314,,
M19315,,
M19316,,
M19317,,
M19318,,
M19319,,
M19320,,
M19321,,
M19322,,
M19323,,
M19324,,
M19325,,
M19326,,
M19327,,
M19328,,
M19329,,
M19330,,
M19331,,
M19332,,
M19333,,
M19334,,
M19335,,
M19336,,
M19337,,
M19338,,
M19339,,
M19340,,
M19341,,
M19342,,
M19343,,
M19344,,
M19345,,
M19346,,
M19347,,
M19348,,
M19349,,
M19350,,
M19351,,
M19352,,
M19353,,
M19354,,
M19355,,
M19356,,
M19357,,
M19358,,
M19359,,
M19360,,
M19361,,
M19362,,
M19363,,
M19364,,
M19365,,
M19366,,
M19367,,
M19368,,
M19369,,
M19370,,
M19371,,
M19372,,
M19373,,
M19374,,
M19375,,
M19376,,
M19377,,
M19378,,
M19379,,
M19380,,
M19381,,
M19382,,
M19383,,
M19384,,
M19385,,
M19386,,
M19387,,
M19388,,
M19389,,
M19390,,
M19391,,
M19392,,
M19393,,
M19394,,
M19395,,
M19396,,
M19397,,
M19398,,
M19399,,
M19400,,
M19401,,
M19402,,
M19403,,
M19404,,
M19405,,
M19406,,
M19407,,
M19408,,
M19409,,
M19410,,
M19411,,
M19412,,
M19413,,
M19414,,
M19415,,
M19416,,
M19417,,
M19418,,
M19419,,
M19420,,
M19421,,
M19422,,
M19423,,
M19424,,
M19425,,
M19426,,
M19427,,
M19428,,
M19429,,
M19430,,
M19431,,
M19432,,
M19433,,
M19434,,
M19435,,
M19436,,
M19437,,
M19438,,
M19439,,
M19440,,
M19441,,
M19442,,
M19443,,
M19444,,
M19445,,
M19446,,
M19447,,
M19448,,
M19449,,
M19450,,
M19451,,
M19452,,
M19453,,
M19454,,
M19455,,
M19456,,
M19457,,
M19458,,
M19459,,
M19460,,
M19461,,
M19462,,
M19463,,
M19464,,
M19465,,
M19466,,
M19467,,
M19468,,
M19469,,
M19470,,
M19471,,
M19472,,
M19473,,
M19474,,
M19475,,
M19476,,
M19477,,
M19478,,
M19479,,
M19480,,
M19481,,
M19482,,
M19483,,
M19484,,
M19485,,
M19486,,
M19487,,
M19488,,
M19489,,
M19490,,
M19491,,
M19492,,
M19493,,
M19494,,
M19495,,
M19496,,
M19497,,
M19498,,
M19499,,
M19500,,
M19501,,
M19502,,
M19503,,
M19504,,
M19505,,
M19506,,
M19507,,
M19508,,
M19509,,
M19510,,
M19511,,
M19512,,
M19513,,
M19514,,
M19515,,
M19516,,
M19517,,
M19518,,
M19519,,
M19520,,
M19521,,
M19522,,
M19523,,
M19524,,
M19525,,
M19526,,
M19527,34.94988,-5.2411
M19528,34.94988,-5.2411
M19529,34.94988,-5.2411
M19530,34.94988,-5.2411
M19531,,
M19532,,
M19533,,
M19534,-18,178
M19535,-18,178
M19536,-18,178
M19537,-18,178
M19538,-18,178
M19539,-18,178
M19540,-18,178
M19541,-18,178
M19542,-18,178
M19543,-18,178
M19544,-18,178
M19545,-18,178
M19546,-18,178
M19547,-18,178
M19548,-18,178
M19549,-18,178
M19550,-18,178
M19551,-18,178
M19552,-18,178
M19553,-18,178
M19554,-18,178
M19555,-18,178
M19556,-18,178
M19557,-18,178
M19558,-18,178
M19559,-18,178
M19560,-18,178
M19561,-18,178
M19562,-18,178
M19563,-18,178
M19564,-18,178
M19565,-18,178
M19566,-18,178
M19567,-18,178
M19568,-18,178
M19569,-18,178
M19570,-18,178
M19571,-18,178
M19572,-18,178
M19573,-18,178
M19574,-18,178
M19575,-18,178
M19576,-18,178
M19577,-18,178
M19578,-18,178
M19579,-18,178
M19580,-18,178
M19581,-18,178
M19582,-18,178
M19583,-18,178
M19584,-18,178
M19585,-18,178
M19586,-18,178
M19587,-18,178
M19588,-18,178
M19589,-18,178
M19590,-18,178
M19591,-18,178
M19592,-18,178
M19593,-18,178
M19594,-18,178
M19595,-18,178
M19596,-18,178
M19597,-18,178
M19598,-18,178
M19599,-18,178
M19600,-18,178
M19601,-18,178
M19602,-18,178
M19603,-18,178
M19604,-18,178
M19605,-18,178
M19606,-18,178
M19607,-18,178
M19608,-18,178
M19609,-18,178
M19610,-18,178
M19611,-18,178
M19612,-18,178
M19613,-18,178
M19614,-18,178
M19615,-18,178
M19616,-18,178
M19617,-18,178
M19618,-18,178
M19619,-18,178
M19620,-18,178
M19621,-18,178
M19622,-18,178
M19623,-18,178
M19624,-18,178
M19625,-18,178
M19626,-18,178
M19627,-18,178
M19628,-18,178
M19629,-18,178
M19630,-18,178
M19631,-18,178
M19632,-18,178
M19633,-18,178
M19634,-18,178
M19635,-18,178
M19636,-18,178
M19637,-18,178
M19638,-18,178
M19639,-18,178
M19640,-18,178
M19641,-18,178
M19642,-18,178
M19643,-18,178
M19644,-18,178
M19645,-18,178
M19646,-18,178
M19647,-18,178
M19648,-18,178
M19649,-18,178
M19650,-18,178
M19651,-18,178
M19652,-18,178
M19653,-18,178
M19654,-18,178
M19655,-18,178
M19656,-18,178
M19657,-18,178
M19658,-18,178
M19659,-18,178
M19660,-18,178
M19661,-18,178
M19662,-18,178
M19663,-18,178
M19664,-18,178
M19665,-18,178
M19666,-18,178
M19667,-18,178
M19668,-18,178
M19669,-18,178
M19670,-18,178
M19671,-18,178
M19672,-18,178
M19673,-18,178
M19674,-18,178
M19675,-18,178
M19676,-18,178
M19677,-18,178
M19678,-18,178
M19679,-18,178
M19680,-18,178
M19681,-18,178
M19682,-18,178
M19683,-18,178
M19684,-18,178
M19685,-18,178
M19686,-18,178
M19687,-18,178
M19688,-18,178
M19689,-18,178
M19690,-18,178
M19691,-18,178
M19692,-18,178
M19693,-18,178
M19694,-18,178
M19695,-18,178
M19696,-18,178
M19697,-18,178
M19698,-18,178
M19699,-18,178
M19700,-18,178
M19701,-18,178
M19702,-18,178
M19703,-18,178
M19704,-18,178
M19705,-18,178
M19706,-18,178
M19707,-18,178
M19708,-18,178
M19709,-18,178
M19710,-18,178
M19711,-18,178
M19712,-18,178
M19713,-18,178
M19714,-18,178
M19715,-18,178
M19716,-18,178
M19717,-18,178
M19718,-18,178
M19719,-18,178
M19720,-18,178
M19721,-18,178
M19722,-18,178
M19723,-18,178
M19724,-18,178
M19725,-18,178
M19726,-18,178
M19727,-18,178
M19728,-18,178
M19729,-18,178
M19730,-18,178
M19731,-18,178
M19732,-18,178
M19733,-18,178
M19734,-18,178
M19735,-18,178
M19736,-18,178
M19737,-18,178
M19738,-18,178
M19739,-18,178
M19740,-18,178
M19741,-18,178
M19742,-18,178
M19743,-18,178
M19744,-18,178
M19745,-18,178
M19746,-18,178
M19747,-18,178
M19748,-18,178
M19749,-18,178
M19750,-18,178
M19751,,
M19752,,
M19753,44.55012,-78.16622
M19754,44.55012,-78.16622
M19755,44.55012,-78.16622
M19756,44.55012,-78.16622
M19757,,
M19758,-18,178
M19759,-18,178
M19760,-18,178
M19761,-18,178
M19762,-18,178
M19763,-18,178
M19764,-18,178
M19765,-18,178
M19766,-18,178
M19767,-18,178
M19768,-18,178
M19769,-18,178
M19770,,
M19771,,
M19772,,
M19773,,
M19774,,
M19775,,
M19776,,
M19777,,
M19778,,
M19779,,
M19780,,
M19781,,
M19782,,
M19783,,
M19784,,
M19785,,
M19786,,
M19787,,
M19788,,
M19789,,
M19790,,
M19791,,
M19792,,
M19793,,
M19794,,
M19795,,
M19796,,
M19797,,
M19798,,
M19799,,
M19800,,
M19801,,
M19802,,
M19803,,
M19804,,
M19805,,
M19806,,
M19807,,
M19808,,
M19809,,
M19810,,
M19811,,
M19812,,
M19813,,
M19814,,
M19815,,
M19816,,
M19817,,
M19818,,
M19819,,
M19820,,
M19821,,
M19822,,
M19823,,
M19824,-18,178
M19825,-18,178
M19826,-18,178
M19827,-18,178
M19828,-18,178
M19829,-18,178
M19830,-18,178
M19831,-18,178
M19832,-18,178
M19833,-18,178
M19834,-18,178
M19835,-18,178
M19836,-18,178
M19837,-18,178
M19838,-18,178
M19839,-18,178
M19840,-18,178
M19841,-18,178
M19842,-18,178
M19843,-18,178
M19844,-18,178
M19845,-18,178
M19846,-18,178
M19847,-18,178
M19848,-18,178
M19849,-18,178
M19850,-18,178
M19851,-18,178
M19852,-18,178
M19853,-18,178
M19854,-18,178
M19855,-18,178
M19856,-18,178
M19857,-18,178
M19858,-18,178
M19859,-18,178
M19860,-18,178
M19861,-18,178
M19862,-18,178
M19863,-18,178
M19864,-18,178
M19865,-18,178
M19866,-18,178
M19867,-18,178
M19868,-18,178
M19869,-18,178
M19870,-18,178
M19871,-18,178
M19872,-18,178
M19873,-18,178
M19874,-18,178
M19875,-18,178
M19876,-18,178
M19877,-18,178
M19878,-18,178
M19879,-18,178
M19880,-18,178
M19881,-18,178
M19882,-18,178
M19883,-18,178
M19884,-18,178
M19885,-18,178
M19886,-18,178
M19887,-18,178
M19888,-18,178
M19889,-18,178
M19890,-18,178
M19891,-18,178
M19892,-18,178
M19893,-18,178
M19894,-18,178
M19895,-18,178
M19896,-18,178
M19897,-18,178
M19898,-18,178
M19899,-18,178
M19900,-18,178
M19901,-18,178
M19902,-18,178
M19903,-18,178
M19904,-18,178
M19905,-18,178
M19906,-18,178
M19907,-18,178
M19908,-18,178
M19909,-18,178
M19910,-18,178
M19911,-18,178
M19912,-18,178
M19913,-18,178
M19914,-18,178
M19915,-18,178
M19916,-18,178
M19917,-18,178
M19918,-18,178
M19919,-18,178
M19920,-18,178
M19921,-18,178
M19922,-18,178
M19923,-18,178
M19924,-18,178
M19925,-18,178
M19926,-18,178
M19927,-18,178
M19928,-18,178
M19929,-18,178
M19930,-18,178
M19931,-18,178
M19932,-18,178
M19933,-18,178
M19934,-18,178
M19935,-18,178
M19936,-18,178
M19937,-18,178
M19938,-18,178
M19939,-18,178
M19940,-18,178
M19941,-18,178
M19942,-18,178
M19943,-18,178
M19944,-18,178
M19945,-18,178
M19946,-18,178
M19947,-18,178
M19948,-18,178
M19949,-18,178
M19950,-18,178
M19951,-18,178
M19952,-18,178
M19953,-18,178
M19954,-18,178
M19955,-18,178
M19956,-18,178
M19957,-18,178
M19958,-18,178
M19959,-18,178
M19960,-18,178
M19961,-18,178
M19962,-18,178
M19963,-18,178
M19964,-18,178
M19965,-18,178
M19966,-18,178
M19967,-18,178
M19968,-18,178
M19969,-18,178
M19970,-18,178
M19971,-18,178
M19972,-18,178
M19973,-18,178
M19974,-18,178
M19975,-18,178
M19976,-18,178
M19977,-18,178
M19978,-18,178
M19979,-18,178
M19980,-18,178
M19981,-18,178
M19982,-18,178
M19983,-18,178
M19984,-18,178
M19985,-18,178
M19986,-18,178
M19987,-18,178
M19988,-18,178
M19989,-18,178
M19990,-18,178
M19991,-18,178
M19992,-18,178
M19993,-18,178
M19994,-18,178
M19995,-18,178
M19996,-18,178
M19997,-18,178
M19998,-18,178
M19999,-18,178
M20000,-18,178
M20001,-18,178
M20002,-18,178
M20003,-18,178
M20004,-18,178
M20005,-18,178
M20006,-18,178
M20007,-18,178
M20008,-18,178
M20009,-18,178
M20010,-18,178
M20011,-18,178
M20012,-18,178
M20013,-18,178
M20014,-18,178
M20015,-18,178
M20016,-18,178
M20017,-18,178
M20018,-18,178
M20019,-18,178
M20020,-18,178
M20021,-18,178
M20022,-18,178
M20023,-18,178
M20024,-18,178
M20025,-18,178
M20026,-18,178
M20027,-18,178
M20028,-18,178
M20029,-18,178
M20030,-18,178
M20031,-18,178
M20032,-18,178
M20033,-18,178
M20034,-18,178
M20035,-18,178
M20036,-18,178
M20037,-18,178
M20038,-18,178
M20039,-18,178
M20040,-18,178
M20041,-18,178
M20042,-18,178
M20043,-18,178
M20044,-18,178
M20045,-18,178
M20046,-18,178
M20047,-18,178
M20048,-18,178
M20049,-18,178
M20050,-18,178
M20051,-18,178
M20052,-18,178
M20053,-18,178
M20054,-18,178
M20055,-18,178
M20056,-18,178
M20057,-18,178
M20058,-18,178
M20059,-18,178
M20060,-18,178
M20061,-18,178
M20062,-18,178
M20063,-18,178
M20064,-18,178
M20065,-18,178
M20066,-18,178
M20067,-18,178
M20068,-18,178
M20069,-18,178
M20070,-18,178
M20071,-18,178
M20072,-18,178
M20073,-18,178
M20074,-18,178
M20075,-18,178
M20076,-18,178
M20077,-18,178
M20078,-18,178
M20079,-18,178
M20080,-18,178
M20081,-18,178
M20082,-18,178
M20083,-18,178
M20084,-18,178
M20085,-18,178
M20086,-18,178
M20087,-18,178
M20088,-18,178
M20089,-18,178
M20090,-18,178
M20091,-18,178
M20092,-18,178
M20093,-18,178
M20094,-18,178
M20095,-18,178
M20096,-18,178
M20097,-18,178
M20098,-18,178
M20099,-18,178
M20100,-18,178
M20101,-18,178
M20102,-18,178
M20103,-18,178
M20104,-18,178
M20105,-18,178
M20106,-18,178
M20107,-18,178
M20108,-18,178
M20109,-18,178
M20110,-18,178
M20111,-18,178
M20112,-18,178
M20113,-18,178
M20114,-18,178
M20115,-18,178
M20116,-18,178
M20117,-18,178
M20118,-18,178
M20119,-18,178
M20120,-18,178
M20121,-18,178
M20122,-18,178
M20123,-18,178
M20124,-18,178
M20125,-18,178
M20126,-18,178
M20127,-18,178
M20128,-18,178
M20129,-18,178
M20130,,
M20131,,
M20132,,
M20133,,
M20134,,
M20135,,
M20136,,
M20137,,
M20138,,
M20139,,
M20140,,
M20141,,
M20142,,
M20143,,
M20144,,
M20145,,
M20146,,
M20147,,
M20148,,
M20149,,
M20150,,
M20151,,
M20152,,
M20153,,
M20154,,
M20155,,
M20156,,
M20157,,
M20158,,
M20159,,
M20160,,
M20161,,
M20162,,
M20163,,
M20164,,
M20165,,
M20166,,
M20167,,
M20168,,
M20169,,
M20170,,
M20171,,
M20172,,
M20173,,
M20174,,
M20175,,
M20176,,
M20177,,
M20178,,
M20179,,
M20180,,
M20181,,
M20182,,
M20183,,
M20184,,
M20185,,
M20186,,
M20187,,
M20188,,
M20189,,
M20190,,
M20191,,
M20192,,
M20193,,
M20194,,
M20195,,
M20196,,
M20197,,
M20198,,
M20199,,
M20200,,
M20201,,
M20202,,
M20203,,
M20204,,
M20205,,
M20206,,
M20207,,
M20208,,
M20209,,
M20210,,
M20211,,
M20212,,
M20213,,
M20214,,
M20215,,
M20216,,
M20217,,
M20218,,
M20219,,
M20220,,
M20221,,
M20222,,
M20223,,
M20224,,
M20225,,
M20226,,
M20227,,
M20228,,
M20229,,
M20230,,
M20231,,
M20232,,
M20233,,
M20234,,
M20235,,
M20236,,
M20237,,
M20238,,
M20239,,
M20240,,
M20241,,
M20242,,
M20243,,
M20244,,
M20245,,
M20246,,
M20247,,
M20248,,
M20249,,
M20250,,
M20251,,
M20252,,
M20253,,
M20254,,
M20255,,
M20256,,
M20257,,
M20258,,
M20259,,
M20260,,
M20261,,
M20262,,
M20263,,
M20264,,
M20265,,
M20266,,
M20267,,
M20268,,
M20269,,
M20270,,
M20271,,
M20272,,
M20273,,
M20274,,
M20275,,
M20276,,
M20277,,
M20278,,
M20279,,
M20280,,
M20281,,
M20282,,
M20283,,
M20284,,
M20285,,
M20286,,
M20287,,
M20288,,
M20289,,
M20290,,
M20291,,
M20292,,
M20293,,
M20294,,
M20295,,
M20296,,
M20297,,
M20298,,
M20299,,
M20300,,
M20301,,
M20302,,
M20303,,
M20305,,
M20306,,
M20307,,
M20308,,
M20309,,
M20310,,
M20311,,
M20312,,
M20313,,
M20314,,
M20315,,
M20316,,
M20317,,
M20318,,
M20319,,
M20320,,
M20321,,
M20322,,
M20323,,
M20324,,
M20325,,
M20326,,
M20327,,
M20328,,
M20329,,
M20330,,
M20331,,
M20332,,
M20333,,
M20334,,
M20335,,
M20336,,
M20337,,
M20338,,
M20339,,
M20340,,
M20341,,
M20342,,
M20343,,
M20344,,
M20345,,
M20346,,
M20347,,
M20348,,
M20349,,
M20350,,
M20351,,
M20352,,
M20353,,
M20354,,
M20355,,
M20356,,
M20357,,
M20358,,
M20359,,
M20360,,
M20361,,
M20362,,
M20363,,
M20364,,
M20365,,
M20366,,
M20367,,
M20368,,
M20369,,
M20370,,
M20371,,
M20372,,
M20373,,
M20374,,
M20375,,
M20376,,
M20377,,
M20378,,
M20379,,
M20380,,
M20381,,
M20382,,
M20383,,
M20384,,
M20385,,
M20386,,
M20387,,
M20388,,
M20389,,
M20390,,
M20391,,
M20392,,
M20393,,
M20394,,
M20395,,
M20396,,
M20397,,
M20398,,
M20399,,
M20400,,
