The Haven,
Puget Sound,
Pismo Beach,
Puget Sound,
Puget Sound,
Tampa Bay,
65 fathoms off Sombrero Light,
off Goleta,
West of Anna Maria Key,
Marco Island,
Sanibel Island,
St.Walton,
Baynton,
W.Crystal River,
Palm Beach,
West Egmont Key,
West of Egmont Key,
Palm Beach,
Palm Beach,
West mouth Crystal River,
Fairport,
Arcadia,
Warren,
Richardson Lake,
Muskegon River,
Ohio River,
Wabash River,
Tennessee River,
Tennessee River,
Ohio River,
Indiana River,
Scioto River
Ellisville,
Tennessee River,
Ohio River,
Ann Arbor,
Tennessee River,
Indiana River,
Indiana River,
Indiana River,
Indian River,
Abey River,
Indiana River,
Santa Fe Lake,
Lake Okeechobee,
Santa Fe Lake,
Melrose Bay,
Santa Fe Lake,
Putnam County,
Waianae Mts.
Oahu Island,
Oahu Island,
Oahu,
Oahu,
Molokai Island,
Molokai Island,
Oahu,
La Jolla,
Mohawk River,
Orange Co.,
San Diego,
Sidney,
West Coast,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Molokai Island,
East end of Molokai Island,
Key Largo,
South,
Long Pine Key,
Key Largo,
Key Largo,
Key Largo,
Miami,
Marco Island,
Key Largo,
Key West,
Miami,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Oahu Island,
Side gulch of Haleanau,
Oahu,
Oahu,
Oahu,
Oahu Island,
Molokai Island,
Oahu Island,
Oahu Island,
Molokai Island,
Lanai,
Molokai Island,
Oahu Island,
Oahu Island,
Crater of Pahaua,
Oahu Island,
Long Key,
Metacumbe Key,
Royal Palm State Park,
West Coast,
Long Key,
Miami,
Lower Matecumbe Key,
Lower Matecumbe Key,
San Diego,
Portland,
Auburn,
Livermore,
Tennessee River,
Stetson,
Lake Winnepesaukee,
Putnam County,
Santa Fe Lake,
Arcadia,
Monroe Ct.,Lake Erie,
Wabash River,
Turner,
Bronx,
""The Breech"",
Bronx, Orchard Beach,
Naples,
Peanuts Island,
Lee County,
Miami,
Bear Cut,
Sanibel Island,
Freeport,
off Naples,
Jupiter Beach,
off Key Largo,
West Egret Key.
West Egret Key.
West Egmont Key,
W. mouth of Crystal River,
off Palm Beach,
West Egmont Key,
San Diego,
Orient States Park, Orient,
Florida Keys,
Little Duck Key,
Missouri Key,
Key Largo,
West Egmont Key,
Palm Beach,
W.Mouth Crystal River,
Palm Beach Inlet,,
Barters Island,South end,
Pine, Island,
Newport Beach,
Asbury Park, 15 mi. East,
Montauk Point,
N.Lake Worth,
Quonochontavy,
Sanibel Island,
Sanibel Island,
Sanibel Island,
N.Lake Worth,
Sanibel Island,
Sanibel Island,
Bear Cut,
Pine Island Sound,
Sanibel Island,
Bonita Springs,
South Myrtle Beach,
Quonochotavy,
Port Meyers,
Sanibel Island,
Oyster Bay, Bayvilla,
Lee Co.,
Peanut Island,
Pacific Beach,
South Amboy,
Lower Florida Keys,
Sanibel Island,
Mouth of Crystal River,
Pine Island Sound,
Lake Worth,
West Egmont Key,
West Mouth of Crystal River,
Dry Tortugas,
Puget Sound,
Sanibel Island,
Lee Co.,
Peanut Island,
Sanibel Id.,Pine Id. Sound,
East Coast,
Bonita Springs,
Hales Passage,
Puget Sound,
Pine Island Sound,
Pine Island Sound,
Pine Island Sound,
Quonochontang,
Sanibel Island,
Montauk Point,
Beach N.of Galveston,
Palm Beach,
Tampa Bay,
W.mouth of Crystal River,
Sombrero Light,
Tampa Bay,
Palm Beach,
Grossey Key,
St. Augustine,
off Dry Tortugas,
South Lake Worth,
Miami,
Biscayne Bay,
Straits of Juan de Fuca,
Sanibel Island,
Wisconsin River,
trawled by ""Grace Ann"" out of Shark Riv.
Ontario County,
Tampa,
Point Loma,
Tampa Bay,
Tampa Bay,
Oyster Bay,
Oyster Bay,
Puget Sound,
Puget Sound,
Marathon Key,
Marathon Key,
Dohemy State Park,
Dohemy State Park,
Cape Canaveral,
Cape Canaveral,
Cherry Grove Beach,
Cherry Grove Beach,
Palm Beach,
Palm Beach,
Palm Beach,
Palm Beach,
off Dry Tortugas,
off Dry Tortugas,
Sand Key Light,
Sand Key Light,
off Sand Key Light,
off Sand Key Light,
Palm Beach,
Palm Beach,
65 miles east of Point Pleasant,
65 miles east of Point Pleasant,
Dredged off Redondo Beach,
Dredged off Redondo Beach,
Puget Sound,
Puget Sound,
Straits of Juan de Fuca,
Straits of Juan de Fuca,
Kauai,
Kauai,
Makera,
East coast along shore line,
Off East End of Key Vaca,
Bayville,
Dry Tortugas,
Key West,
Dry Tortugas,
West mouth Crystal River,
Key Largo, Dry Rocks,
Santa Rosa Island,
Plantation Key,
So. of Pinecrest,
Staten Island,
Sanibel,
Delaware Bay,
Jones Beach,
Sanibel,
Crawl Key,
Crawl Key,
Longboat Key,
Sanibel,
Monroe County,
Orient Point States Park,
Tom's Harbor Keys,
East Point Captree,
Anderson County,
Sanibel Island
San Diego,
Los Alamitos Bay,
Puget Sound
Haleiwa,
Paterson,
Mill Bend,
West of Bayport,
Santa Cruz Island,
San Mateo Creek,
Kona, Old Airport,
Montauk, bay side,
Hudson River, Orange Co.
Sanibel Island
Harbor Island,
Greyhound Key, near Channel 5,
Soldier Key,
Key Vaca Bridge,
Pigeom Key,
Lake Worth,
Kekah Pt., 3 miles N. of Lahaina
Hudson River, Orange Co.
Lake Worth,
Islamorada,
Ohio Key,
Missouri Key,
New Haven,
New Haven,
New Haven,
New Haven,
New Haven,
New Haven,
Montauk Point, Suffolk Co.,
Montauk Point, Suffolk Co.,
Montauk Point, Suffolk Co.,
Montauk Point, Suffolk Co.,
40¦57'N, 69¦00'W,
40¦57'N, 69¦00'W,
40¦58'N, 67¦33'W,
40¦58'N, 67¦33'W,
40¦23'N, 72¦21'W,
40¦23'N, 72¦21'W,
40¦23'N, 72¦21'W,
41¦56'N, 66¦55'W,
40¦21'N, 68¦27'W, SW Georges Bank,
41¦14'N, 71¦52'W,
41¦14'N, 71¦52'W,
41¦14'N, 71¦52'W,
41¦14'N, 71¦52'W,
44¦45'N, 67¦01'W,
44¦45'N, 67¦01'W,
44¦45'N, 67¦01'W,
44¦45'N, 67¦01'W,
Hudson River,
Waterloo, 2 mi N, Seneca Co.,
Ithaca, Tompkins Co.,
Ithaca, Tompkins Co.,
Ithaca, Tompkins Co.,
Waterloo, 2 mi N, Seneca Co.,
Dryden, Tompkins Co.,
Ithaca, Tompkins Co.,
Ithaca, Tompkins Co.,
Ithaca, Tompkins Co.,
Lauderdale Co.,
Wayne Co.,
Siuslaw River, Lane Co.,
Ithaca, Tompkins County,
Cedar Keys,
La Paloma
La Paloma,
Cabo Polonio,
Puerto La Paloma
Puerto Platero
Punta de Este
San Jose
La Coronilla,
La Paloma,
Rocha,
La Paloma,
La Coronilla,
La Coronilla,
La Coronilla,
La Coronilla,
La Coronilla,
La Coronilla,
El Puerto Beach,
El Puerto Beach,
La Coronilla Beach,
La Coronilla Beach,
La Paloma Rocha,
La Paloma Rocha,
Rio Yi,
Arroyo Calleros,
Punta Gerda, Parador Lake,
Aguas territorialis uruguayas,
Punta del Este,
La Pastora,
La Pastora,
El Cabo Santa Maria beach,
La Coronilla beach,
La Coronilla Beach,
El Puerto beach,
El Puerto beach,
El Cabo beach,
El Puerto beach,
La Cornilla beach,
Near El Banco,
El Puerta beach,
Maldonado,
100 miles south of Lobos Island,
Maldonado,
Manantiales beach,
El Puerto beach,
Mouth of Arroyo Solis,
Anaconda beach,
Puerto La Paloma,
Cabo Santa Maria,
Anaconda beach,
Punta del Este,
Rocha,
La Paloma,
Maldonado
La Paloma
Puerto de la Paloma
Dredged off La Paloma
Punta Este
150 miles south,
La Paloma,
La Paloma,
Rocha,
Manantiales Beach,
La Paloma,
La Paloma,
Barra de Valizas,
La Coronilla,
La Coronilla,
Playa Solari,
Cabo de Santa Maria,
La Paloma,
La Paloma,
Cassino Beach,
V-17-102,
V-17-102,
V-18-09,
La Paloma,
100 miles south,
36 Lat.S.,55-30 Long.W.,
La Paloma,
Pt. Puerto de la Paloma,
Dpto de Rocha,
La Paloma,
Cabo Polonio,
La Paloma,
La Coronilla,
La Paloma,
Isla de Lobos,
La Coronilla,
La Coronilla,
Puerto de la Blano,
Punta del'Este,
Puerto La Paloma,
Maldonado,
La Paloma,
La Pedrera,
Rocha,
ca.3 km. west of Pirtapolis
Cabo Polonia,
Cumberland County
Puget Sound
Puget Sound
Buzzards Bay
Buzzards Bay
San Diego
San Pedro
Santa Catalina Island
?Mobile
Amelia Island
Cape Cod
Salem
Lincoln County
Monterey
Long Island Sound
Casco Bay
San Diego
Baja
Baja
Baja
Santa Inez
47 miles S.E. of Port Aransas
20 deg. 09'N, 80 deg. 15'W
Unalaska
Sanibel Island
St. Petersburg
Wood's Hole Region
La Jolla
Redondo Beach
Redondo Beach
Off coast of Saint Petersburg
SW of Egmont Key
Barnegat Light
St. Petersburg
Sanibel Island
San Juan Island
Long Island
Suffolk County
Charleston
Hinchbrook Island
Raritan Bay
Destin
Sanibel Island
North Haven
Long Island
Trawled off Aransas Pass in 50 fms.
MOnterey Bay
Santa Barbara
Princce William Sound
47 miles SE of Port Aransas
Sanibel Island
Cape Split , Otter Cove
Block Island
Port Jefferson
Shelter Island
Northport Harbor
North Haven
Long Island
Long IslandOrient Point
Liberty County
St. Catherines Island, Liberty County
Santa Monica bay
Charleston County
Gulf of Mexico
Carteret County
Carteret County
Los Angeles County
Orange County
Orange County
Tampa
Eastport
Eastport
St. Petersburg
Nome
Huntington Bay Long Island Sound
Huntington Bay Long Island
Cape Cod
Gulf of Maine
Saybrook
Ocracoke
Lantana
St. Petersburg
Sanibel Island
North of Southport Bridge
Eastport
Long Beach
Puget Sound
Raritan Bay
Raritan Bay
San Juan Islands
Port Arkansas
New Bedford
New Bedford
Venice
Martha's Vineyard
Huntington Bay
Europa Bay,
Christensted,
Seammon's Lagoon
Barnstable County
Woods Hole
Woods Hole, Barnstable County
Barnstable County, Woods Hole
SanDiego
Coldenham
Googins Ledge, Frenchman's Bay
Greenport, Long Island
San Diego
San Diego
San Diego
San Diego
Dauphin Island Beach
San Pedro
San Diego
San Diego,
San Ignacio Lagoon
off San Pedro
San Pedro
San Diego
Osprey
Osprey
San Ignacio Lagoon
Long Key
Coosa River
Alabama River
San Juan Islands
Coosa River
Coosa River
Cahawba River
Etowah River
Coosa River
Coosa River
Etowah River
Coosa River
Coosa River
Cahawba River
Cahawba River
Coosa River
Frierson Mill, Desota County
Coosa River
Newport
Bay Point
Greenport
Coosa River
San Diego
San Diego
San Diego
Mokuole Island,
Charleston
Sarasota Bay
Columbus
New Orleans
Tampa
Tampa
Baja, California
Venice
Aransas Bay,
Sanibel Island
Northport, Long Island,
Sanibel Island
Chauvin
Chauvin
Grand Isle
Jamaica
Jamaica
Baja
Tarpon Springs
N. Anclote Channel
6 mi. W of N. Anclote Channel
Big Pine Key
Wood's Hole
Murrell's Inlet
Charleston
Aransas Bay
Aransas Bay
San Pedro
Big Coppett Key
La Jolla
Prince William Sound
Palos Verde
Redondo Beach
St. Petersburg (from area of)
2 mi. west of Morehead City
140 mi SW of Egmont Key
Sanibel
Sanibel Island
Biscayne Key
Captiva Island
Biscayne Key, Bear Cut
Conecuh River, Covington County
Sanibel Island
West Island, near Fire Island
Big Pine Key
Lee County
Lee County
Port Dick,
Port Isabel
Port Isabel
Port Isabel
Palm Beach County
Boynton Beach
Santa Monica
Bonefish Key
Butler
Sanibel Island
Lake Worth
Monroe County
Lower Matecumbe Key
Lake Worth,
Lake Worth,
Lake Worth,
Lake Worth,
Mangrove Island
Port Aransas
Port Aransas
Port Arkansas Channel
Palm Beach
Long Island
Fire Island,
Long Island
Captiva Island
McArthur Causeway
Miami
Conasauga River, Murray County
Charleston
Milford
Milford
Chatham County
Destin
Vaca
Miami
Cocoa Beach
Sanibel Island
Sanibel Island
Destin
Whale Harbor
Sanibel Island
Destin
Sanibel Island,
30' off Homosassa
140-150 ft. south of Cape San Blas
40-90 miles West of Cedar Keys
54' off Fernando Beach
West Dennis (Cape Cod)
Marblehead
cape Cod
St. Petersburg
Ozona
Peanut Isle near Palm Beach
Off Palm Beach City
off Palm Beach City
Key Largo
Tampa Bay
Largo Sound
Triton
Long Island
Orange County
Long Island
1/2 mile off Ft. Lauderdale
1/2 mile off Ft. Lauderdale
Biscayne Bay
Lee County
Miami
Miami area
Miami Area
Maui,
W SW of Egmont Key
Briar Reef
Conasauga River, Murray County
Montery Bay
Lee County
Lee County
Port Aransas
Port Aransas
Port Aransas
Port Aransas Channel
Aransas Bay,
Mulberry
Key West
Sanibel Island
Key West
Ft. Taylor, Key West
Stock Island
Oahu
Lower Matecumbe
Sanibel Island
Collier County
Staten Island
off Key Largo
Miami
Franklin County
Oyster Bay, Long Island
Norwalk
Thimble Islands
Port Jefferson Harbor
offshore-scallop dredge
40' off Shakleford Banks
15-18 fms., off New River inlet
15-18 fms., off New River Inlet
Saltaire, Fire Island
Salerno
Long Island
Great South Bay near Jones Beach bridg1
Lloyd's Harbor
Lloyds Harbor
Lee County
Sanibel Island,
Sanibel
Sanibel
Chatham
Marathon
Palm Beach County
Vaca
Cape Cod
St. Petersburg
Port Isabel
Virginia Key
 Miami
San Blas Cape
Daytona Beach
Miami
Indian River County
Indian River County
Boca Grande
The Quenns Hammock, St. Catherines Island
St. Catherines Island
Plum Island
San Onofre
Barnstable County
Princess Anne County,Virginia Beach
Biscayne Key, Crandon Park
Ackomack County
Biscayne Key, Bear Cut
Dade County
Lee County
Lee County
Dade County, Miami
St. Petersburg
Cape May Point
Lee County
Miami, Biscayne Key, Bear Cut
Suffolk County
 Padre Island, Nuecas County
Crystal River
St. Petersburg, Pinellas County
Bulls Isle
Indian River Inlet
Barnstable County
Indian River Inlet
Carteret County, Beaufort
Beaufort, Carteret County
Barnstable County
New Haven County
Charleston County
Captiva Island
Dade County, W. of Miami Beach
Cumberland City
Woods Hole, Barnstable Co.
Woods Hole, Barnstable Co.
Barnstable Cty.
Monroe City
St. Petersburg
Tampa Bay
Monterey
east of Key Largo
Port Everglades (south of)
Liberty County
Long Island Sound
Cape Cod
Cape Cod
Cape Cod
Cape Cod
Cape Cod
Liberty County
Fire Island
Maui,
Scarborough
Cape Cod
Yorktown
Hyannis
Destin
Destin
St. Thomas
Boca Ciega
St. Thomas
 Water Island St. Thomas
St. Thomas
St. Thomas
St. Thomas
St. Thomas
St. Thomas
St. Thomas
St. Thomas
St. Croix
St. Croix
St. Croix
St. Croix
St. Croix
St. Croix
St. Croix
St. Croix
Cane Bay
St. Croix
St. Croix
Boca Ciega
Maui Island,
Maui,
Oahu
Oahu
Gulfport
Kona
Miami Causeway
New Smyrna
Queens County
Lake Worth
Miami
Sanibel Island
Maui,
Maui Island,
Terminal Island
Dania
E. tip, Sanibel Island
Sanibel Island
Sanibel
Bahia Honda Key
Sanibel Island
Mississipi River Delta
Sanibel Island,
Lemon Bay,
Aransas Bay,
Panama City
Sanibel Island
Sanibel Island
off Grand Isle (SE)
Sanibel Island
Oahu
Long Island, North Haven
Maui,
Monterey,
Olga,
Virginia Key, Biscayne
Vineyard Sound
Off Big Munson Key, 24 36.96'N, 81 23.64'W
American Shoals, 24 31.41'N, 81 31.14'W
Off Ramrod Key, 24 35.80'N, 81 27.24'W
Channel marker 50A off Ramrod Key, 24 35.80'N, 81 27.24'W
Channel marker 50A off Ramrod Key, 24 35.80'N, 81 27.24'W
Lower Matecumbe Key
Laguna
Laguna
Laguna Beach,
San Pedro,
Oahu
Oahu
Oahu
Oahu
Oahu
Hawaii
Hawaii
Oahu
Garden Key, Dry Tortugas, 24 37'46N, 82 52'17W
Molasses Keys, group of 4 small keys and sand banks ca. 1.2 nmi. S of Seven Mile Bridge, 24 41.18'N, 81 11.41'W
Loggerhead Key, Dry Tortugas, 24 38'00N, 82 55'20W
E of Bethel Bank, 24 43.95'N, 81 07.63'W
Key Vaca, 24 44.19'N, 81 02.92'W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'24W
Crawl Key, 24 44'29"N, 80 58'24"W
Florida Bay, E of Bethel Bank, 24 44.80'N, 81 04.70'W
Key Largo, 25 10.9'N, 80 23'W
Crawl Key, 24 44'28N, 80 58'48W
NNE of New Ground, between Marquesas Keys and Dry Tortugas, 24 47.3'N, 82 18.3'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
NNE of New Ground, between Marquesas Keys and Dry Tortugas, 24 47.3'N, 82 18.3'W
East Washerwoman Shoal, 24 40'N, 81 04.3'W
Channel Marker 48, offshore of Key Colony Beach, 24 41.4'N, 81 01.5'W
The Slabs, 24 39.53'N, 81 00.90'W
Missouri Key, 24 40'29N, 81 14'21W
Channel marker off Ramrod Key, 24 35.80'N, 81 27.24'W
Key Largo, 25 10.9'N, 80 23'W
Key Largo, 25 10.5'N, 80 22.8'W
Crawl Key, 24 44'28N, 80 58'49W
Rachel Bank, 24 44.83'N to 24 44.81'N, 81 04.77'W to 81 04.90'W 
Unnamed key S. of Indian Key Fill, 24 53'02N, 80 41'10W
Unnamed key S. of Indian Key Fill, 24 53'02N, 80 41'10W
W side of Jewfish Basin, 24 39.10'N, 81 43.96'W
W side of Jewfish Basin, 24 39.10'N, 81 43.96'W
W side of Jewfish Basin, 24 39.10'N, 81 43.96'W
Pickles Reef, 24 58.96'N, 80 25.51'W
Pickles Reef, 24 58.96'N, 80 25.51'W
Key Largo, 25 10.5'N, 80 22.8'W
Lower Matecumbe Key, 24 51 24"N, 80 43'40"W
Upper Matecumbe Key, 24 54.19'N, 80 38.45'W
Lower Matecumbe Key, 24 51' 24N, 80 43' 40W
Florida Bay, just N of Upper Harbor Key (E island of Content Keys chain), 24 49'20 N, 81 26'28 W
Craig Key, 24 50.95'N, 80 44.40'W
Tavernier, Key Largo, 25 03.16'N, 80 29.07'W
Boot Key, 24 41'16N, 81 05'36W
Key Largo, 25 10.9'N, 80 23'W
Key Largo, 25 03.61'N, 80 30.00'W
NE of Bamboo Key, 24 45.38'N, 81 00.23'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Old Dan Bank, bayside of Long Key, 24 49'57N, 80 49'45W
E of Burnt Point (N end of Long Point Key), 24 45.59'N, 80 59.13'W
Indian Key Fill, 24 53'25N, 80 40'28W
E of Ninefoot Shoal, 24 34'06N, 81 33'06W
Florida Bay, North Nest Key, off Key Largo, 25 09.06'N, 80 30.78'W
S of East Key, Dry Tortugas
NNW of East Key, Dry Tortugas
Garden Key, Dry Tortugas, 24 37'50N, 82 52'24W
The Slabs, patch reef between outer patches and coral humps off Marathon, 24 39.53'N, 81 00.90'W
Key Colony Beach, 24 43.1'N, 81 01.2'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'18N, 81 18'09W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39.35'N, 81 18.22'W
Key Colony Beach, 24 43.1'N, 81 01.2'W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'24W
Crawl Key, 24 44'29N, 80 58'24W
Bonefish Bay, 24 43.7'N, 81 01'W
E of Burnt Point (N end of Long Point Key), 24 45.59'N, 80 59.13'W
Loggerhead Key, Dry Tortugas, 24 38'00N, 82 55'20W
Ramrod Key, 24 39.72'N, 81 24.41'W
Middle Torch Key, 24 42.12'N, 81 24.51'W
Bayside of West Symmerland Key (Spanish Harbor Keys), 24 39'19N, 81 18'13W
Due E of New Ground, NW of Marquesas Keys, 24 40'51N, 82 16'02W
The Triangles, off Key Largo, 25 00.58', 80 27.47'W
East Washerwoman Shoal (Channel Marker 49), 24 40'N, 81 04.3'W
Channel Marker 28, offshore of Key Colony Beach, 24 41.4'N, 81 01.5'W
Pickles Reef, 24 58.96'N, 80 25.51'W
E end of Rodriguez Key, off Key Largo, 25 03.13'N, 80 26.49'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
The Slabs, 24 39.53'N, 81 00.90'W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'24W
French Reef, 25 02.15'N, 80 21.08'W
Bayside of Long Key, 24 51'03N, 80 52'49W
Horseshoe Reef, off Key Vaca Key, 24 39.91'N, 80 59.56'W
E end of Ohio Key, 24 40.31'N, 81 14.50'W
Molasses Reef, 25 00.55'N, 80 22.58'W
Coffins Patch, oceanside of Grassy Key, 24 41'05N, 80 57'28W
American Shoals, 24 31.43'N, 81 31.26'W
NNW of Marquesas Keys, 24 45.00'N, 82 15.00'W
Off Key Largo, 25 07.27'N, 80 28.77'W
Long Key Bight, 24 49'27N, 80 48'35W
Small mangrove key off Hammer Point, Key Largo, 25 02.03'N, 80 31.28'W
W side of Plantation Key, 25 00.76'N, 80 32.68'W
Center of Long Key Bight, Thalassia seagrass, 6 ft. 
East Turtel Shoal, oceanside off Grassy Key, 24 43'15N, 80 55'42W
East Turtle Shoal, 24 43.31'N, 80 55.83'W
Indian Key Fill, 24 53'25N, 80 40'28W
American Shoals, 24 31.43'N, 81 31.26'W
Looe Key coraf reef, 24 32.80'N, 81 24.80'W
Molasses Reef, 25 00.55'N, 80 22.58'W
Tidal creek off Angelfish Creek (between N Key Largo and Palo Alto Key, from Card Sound to Atlantic Ocean), 25 20.32'N, 80 16.04'W
Off Key Largo, 25 06.70'N, 80 20.52'W
Jewfish Basin, 24 39.49'N, 81 43.49'W
Looe Key back reef, 24 32.87'N, 81 24.41'W
Old Sweat Bank, 24 49'09N, 80 51'48W
Molasses Reef, 25 00.55'N, 80 22.58'W
Coffins Patch, oceanside of Grassy Key, 24 41'05N, 80 57'28W
Looe Key coral reef, 24 32.77'N, 81 24.23'W
East Turtle Shoal, oceanside off Grassy Key, 24 43'15"N, 80 55' 42"W
Lower Matecumbe Key, The Billboard site, on beach, oceanside, 24 51' 24"N, 80 43' 40"W
The Billboard side, Lower Matecumbe Key, oceanside, 24 51' 14"N, 80 43'40"W
Looe Key bakc reef, 24 32'79"N, 81 24' 33"W
Looe Key back reef, 24 32' 79"N, 81 24' 33"W
Cowpens Anchorage, off Plantation Key, bayside, 24 59' 13"N, 80 34' 45"W
Key Largo, in front of Popp's Motel, bayside, 25 03' 16" N, 80 29' 07"W
The Billboard site, Lower Matecumbe Key, oceanside, 24 51' 24" N, 80 43' 40"W
 of Key Largo, Everglades National Park, E of Buttonwood Sound, Swash Keys, E shore of unnamed middle key betweeen Whaleback Key and Shell Key, bayside, 25 07' 27"N, 80 28' 77"W
Tavernier, Key Largo, bayside, 25 03'61"N, 80 30' 00"W to 25 03' 53"N, 80 30' 21"W
smalll mangrov ekey off Hammer Point,near border of Everglades National Park, Key Largo, bayside, 25 02' 03" N, 80 31' 28"W
Ohio Key, Sunshine Key Campground, bayside, 24 40' 47" N, 81 14' 68"W
 Lake Surprise, Key Largo, NE end of U.S. RTE. 1 causeway across lake, 25 10' 9"N, 80 23'W
Indian Key Fill, bayside, 24 53' 25"N, 80 40'28"W
Ohio Key, Sunshine Key campground, 24 40' 47"N, 81 14'68"W
Loer Matecumbe Key, 24 51'24"N, 80 43' 40"W
Lower Matecumbe Key, 24 51' 24"N, 80 43'43"W
W end of Missouri Key, 24 40' 29"N, 81 14'21"W
E of Burnt Point (N end of Long Point Key), 24 45.59'N, 80 59.13'W
Unnamed bay between Shark Key and Big Coppitt Key, 24 36.38'N, 81 39.18'W
Boot Key, 24 41'16N, 81 05'36W
Florida Bay, Cowpens Cut, 24 59.82'N, 80 33.60'W
Key Largo, 25 02.03'N, 80 31.28'W
Unnamed bay between Shark Key and Big Coppitt Key, 24 36.38'N, 81 39.18'W
Old Dan Bank, 24 49'57N, 80 49'45W
Old Sweat Bank, 24 49'09N, 80 51'48W
SSE of Conch Keys, 24 47'07N, 80 53'02W
Off Key Vaca, 24 39.30'N, 81 01.30'W
East Washerwoman Shoal, 24 40'N, 81 04.3'W
East Washerwoman Shoal, 24 40'N, 81 04.3'W
Channel Marker 50A off Ramrod Key, 24 35.80'N, 81 27.24'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Channel marker 50A off Ramrod Key, 24 35.80'N, 81 27.24'W
East Turtle Shoal, oceanside off Grassy Key, 24 43'15N, 80 55'42W
Molasses Reef, 25 00.55'N, 80 22.58'W
Looe Key back reef, 24 32.79'N, 81 24.33'W
Indian Key Fill, 24 53'25N, 80 40'28W
Horseshoe Reef, off Key Vaca Key, 24 39.91'N, 80 59.59'W
Indian Key Fill, 24 53'25N, 80 40'28W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Bear Key, just S of Indian Key Fill, 24 53.12'N, 80 41.14'W
Upper Matecumbe Key, 24 54.19'N, 80 38.45'W
Indian Key Fill, 24 53'25N, 80 40'28W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'18N, 81 18'09W
NNW of New Ground, between Marquesas Keys and Dry Tortugas, 24 48'17N, 82 28'42W
Florida Straits, S of E Key, Dry Tortugas, 24 34.3'N, 82 46.9'W
E end of Rodriguez Key, 25 03.13'N, 80 26.49'W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'20W
Old Dan Bank, bayside of Long Key, 24 49.66'N, 80 50.18'W
W side of Plantation Key, 25 00.76'N, 80 32.68'W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'19N, 81 18'13W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'19N, 81 18'13W
Crawl Key, 24 44'29N, 80 58'24W
Garden Key, Dry Tortugas, 24 37'46N, 82 52'17W
Unnamed bay between Shark Key and Big Coppitt Key, 24 36.38'N, 81 39.18'W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'18N, 81 18'09W
Pickles Reef, 24 58.96'N, 80 25.51'W
Garden Key, Dry Tortugas, 24 37'50N, 82 52'20W
Boot Key, 24 41.94'N, 81 05.46'W
Center of Coupon Bight, off Big Pine Key/Newfound Harbor, 24 38'38N, 81 22'12W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'19N, 81 18'13W
Old Dan Bank, 24 49'57N, 80 49'45W
Friend Key Bank, 24 42.58'N, 81 16.77'W
Bayside of Long Key, 24 51'03 N, 80 52'49 W
Long Key
Crawl Key, Valhalla Resort Motel
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39.35'N, 81 18.22'W
Tavernier, Key Largo, 25 03.61'N, 80 30.00'W
Lower Matecumbe Key, 24 51'24 N, 80 43'40W
Upper Matecumbe Key
Florida Bay, North Nest Key, off Key Largo, 25 09.06'N, 80 30.78'W
Middle Torch Key, 24 42.12'N, 81 24.51'W
Key Largo, 25 10.9'N, 80 23'W
Jewfish Basin, 24 39.49'N, 81 43.49'W
Indian Key Fill, 24 53'25N, 80 40'28W
Old Dan Bank, 24 49'57N, 80 49'45W
Crawl Key, 24 44' 29N, 80 58' 24W
Off Key Largo, 25 07.25'N, 80 19.06'W
Key Largo, 25 03.16'N, 80 29.07'W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Lower Matecumbe Key
Old Sweat Bank, 24 49'09N, 80 51'48W
Mud Key Channel, 24 40.52'N, 81 41.71'W
Ohio Key, 24 40.47'N, 81 14.68'W
Bayside of West Summerland Key (Spanish Harbor Keys), 24 39'18N, 81 18'09W
Indian Key Fill, 24 53'25, 80 40'28W
E end of Rodriguez Key, off Key Largo, 25 03.13'N, 80 26.49'W
East Turtle Shoal, oceanside off Grassy Key, 24 43'15N, 80 55'42W
Looe Key back reef, 24 32.86'N, 81 24.42'W
Indian Key Fill, 24 53'25N, 80 40'28W
Lower Matecumbe Key, 24 51'24N, 80 43'40W
Friend Key Bank, off Bahia Honda Key, 24 42.58'N, 81 16.77'W
